458,797,597,797,597,915,458,915,ba
640,892,762,892,762,1017,640,1017,nho
626,768,736,768,736,872,626,872,me
785,695,872,695,872,794,785,794,di
875,637,1023,637,1023,762,875,762,choi
391,939,461,939,461,1083,391,1083,O
475,947,620,947,620,1054,475,1054,nha
794,967,941,967,941,1112,794,1112,doi
773,840,901,840,901,962,773,962,cho
924,773,1051,773,1051,904,924,904,cho
1066,730,1170,730,1170,837,1066,837,an
463,1083,576,1083,576,1217,463,1217,no
620,1066,773,1066,773,1185,620,1185,ma
1002,947,1173,947,1173,1078,1002,1078,may
1150,837,1315,837,1315,1005,1150,1005,chet
785,1124,939,1124,939,1275,785,1275,voi
936,1104,1104,1104,1104,1243,936,1243,tao
