50,273,390,273,390,523,50,523,Trong
473,260,760,260,760,470,473,470,dau
820,290,963,290,963,467,820,467,la
1013,297,1253,297,1253,510,1013,510,vang
1347,253,1567,253,1567,477,1347,477,lua
1643,310,1903,310,1903,530,1643,530,trong
1950,297,2167,297,2167,473,1950,473,tim
180,487,443,487,443,673,180,673,Duoi
510,517,780,517,780,680,510,680,chan
817,527,1033,527,1033,660,817,660,soi
1350,513,1510,513,1510,667,1350,667,da
103,933,360,933,360,1130,103,1130,khong
400,960,520,960,520,1087,400,1087,co
963,947,1187,947,1187,1080,963,1080,hoa
1220,930,1493,930,1493,1130,1220,1130,hong
130,1127,353,1127,353,1300,130,1300,neu
440,1140,760,1140,760,1346,440,1346,khong
833,1143,1057,1143,1057,1313,833,1313,lam
1110,1143,1293,1143,1293,1297,1110,1297,ma
1360,1133,1580,1133,1580,1300,1360,1300,chi
