590,165,930,165,930,450,590,450,Bong
960,185,1270,185,1270,460,960,460,thay
1779,213,2086,213,2086,395,1779,395,mot
1536,496,1799,496,1799,735,1536,735,pho
1423,785,1583,785,1583,936,1423,936,la
1330,209,1668,209,1668,409,1330,409,them
2824,133,3148,133,3148,404,2824,404,dang
3186,146,3444,146,3444,359,3186,359,chat
1828,784,2182,784,2182,1007,1828,1007,ngay
2580,491,2948,491,2948,727,2580,727,hang
1901,502,2186,502,2186,677,1901,677,hai
2254,742,2609,742,2609,1012,2254,1012,nang
2239,490,2478,490,2478,669,2239,669,ben
2674,768,2969,768,2969,942,2674,942,khac
2470,183,2720,183,2720,364,2470,364,tra
654,780,908,780,908,936,654,936,Mai
2998,480,3204,480,3204,707,2998,707,cay
947,495,1151,495,1151,663,947,663,ve
1208,792,1341,792,1341,936,1208,936,le
2166,212,2350,212,2350,419,2166,419,ly
658,487,834,487,834,679,658,679,ai
1231,503,1499,503,1499,694,1231,694,ben
1626,792,1729,792,1729,928,1626,928,1
965,760,1165,760,1165,975,965,975,co
