415,140,680,140,680,475,415,475,Du
730,225,1175,225,1175,560,730,560,may
1260,135,1675,135,1675,445,1260,445,cam
1750,170,2165,170,2165,430,1750,430,tinh
2210,250,2485,250,2485,425,2210,425,con
2525,110,2765,110,2765,515,2525,515,gi
495,535,875,535,875,895,495,895,Tui
1030,530,1315,530,1315,815,1030,815,do
1380,495,1785,495,1785,840,1380,840,deu
1925,510,2475,510,2475,840,1925,840,muon
2535,480,3030,480,3030,820,2535,820,cuoi
3085,475,3315,475,3315,790,3085,790,len
510,935,1030,935,1030,1210,510,1210,Cuoi
1115,950,1445,950,1445,1205,1115,1205,len
1520,895,1920,895,1920,1220,1520,1220,dau
2095,895,2675,895,2675,1160,2095,1160,cuoi
2790,890,3050,890,3050,1180,2790,1180,len
3095,890,3330,890,3330,1145,3095,1145,co
