247,289,278,289,278,320,247,320,An
291,290,324,290,324,322,291,322,het
327,297,360,297,360,330,327,330,qua
366,294,412,294,412,323,366,323,chuoi
417,298,444,298,444,324,417,324,cho
455,299,482,299,482,327,455,327,lai
489,292,523,292,523,323,489,323,suc
230,338,267,338,267,360,230,360,roi
272,337,312,337,312,363,272,363,cam
318,337,364,337,364,362,318,362,tien
370,335,399,335,399,361,370,361,toi
402,339,428,339,428,367,402,367,ru
433,343,467,343,467,362,433,362,600
476,379,496,379,496,410,476,410,ky
472,345,492,345,492,362,472,362,ce
500,345,523,345,523,360,500,360,di
226,382,258,382,258,412,226,412,zay
271,379,315,379,315,404,271,404,dam
332,379,379,379,379,407,332,407,Thieu
388,381,417,381,417,405,388,405,bao
422,380,467,380,467,406,422,406,nhieu
502,381,532,381,532,407,502,407,so
225,492,262,492,262,511,225,511,anh
224,462,262,462,262,486,224,486,Anh
227,428,259,428,259,448,227,448,cho
270,460,288,460,288,481,270,481,lo
268,430,301,430,301,448,268,448,anh
329,423,368,423,368,450,329,450,Pho
320,491,352,491,352,509,320,509,dau
360,489,393,489,393,511,360,511,anh
355,457,379,457,379,482,355,482,dc
374,428,394,428,394,449,374,449,lo
401,452,435,452,435,478,401,478,Em
407,423,430,423,430,448,407,448,do
422,487,454,487,454,514,422,514,dua
443,451,464,451,464,473,443,473,cu
437,435,450,435,450,449,437,449,O
461,488,490,488,490,507,461,507,vao
472,453,509,453,509,478,472,478,dua
468,432,501,432,501,447,468,447,anh
496,477,547,477,547,513,496,513,tuong
519,454,549,454,549,472,519,472,vao
511,429,531,429,531,448,511,448,no
536,428,557,428,557,450,536,450,dc
282,489,314,489,314,511,282,511,Con
292,463,320,463,320,480,292,480,cho
326,463,350,463,350,480,326,480,em
