97,250,213,250,213,323,97,323,-
157,1040,233,1040,233,1097,157,1097,-
143,910,210,910,210,940,143,940,-
180,1210,247,1210,247,1243,180,1243,-
300,120,577,120,577,313,300,313,Khai
607,147,890,147,890,317,607,317,niem
997,137,1267,137,1267,353,997,353,phan
1347,97,1533,97,1533,370,1347,370,lop
1617,137,1940,137,1940,340,1617,340,trong
2033,120,2200,120,2200,273,2033,273,mo
2247,110,2583,110,2583,280,2247,280,hinh
2603,150,2837,150,2837,280,2603,280,OSI
300,367,597,367,597,563,300,563,duoc
630,373,970,373,970,593,630,593,phan
1050,377,1267,377,1267,597,1050,597,loai
1360,390,1530,390,1530,550,1360,550,vo
1600,363,1943,363,1943,550,1600,550,nhom
2067,337,2250,337,2250,537,2067,537,lai
2330,353,2683,353,2683,510,2330,510,thanh
227,570,503,570,503,767,227,767,phan
563,557,770,557,770,793,563,793,lop
317,763,523,763,523,943,317,943,Doi
593,757,817,757,817,933,593,933,voi
846,940,1016,940,1016,1125,846,1125,xac
837,763,1053,763,1053,937,837,937,cac
1096,933,1364,933,1364,1089,1096,1089,dinh
1173,770,1347,770,1347,943,1173,943,he
1387,747,1717,747,1717,1000,1387,1000,thong
1773,743,2053,743,2053,970,1773,970,phuc
2087,787,2267,787,2267,980,2087,980,tap
2457,767,2670,767,2670,970,2457,970,don
2705,767,2951,767,2951,998,2705,998,gian
2789,354,2995,354,2995,524,2789,524,mot
358,1132,557,1132,557,1298,358,1298,cho
344,966,535,966,535,1110,344,1110,cho
561,937,799,937,799,1150,561,1150,phep
1411,944,1537,944,1537,1103,1411,1103,ro
1617,955,2007,955,2007,1114,1617,1114,nhiem
2029,1143,2156,1143,2156,1284,2029,1284,va
2054,1002,2228,1002,2228,1103,2054,1103,vu
2224,1110,2521,1110,2521,1342,2224,1342,nang
2257,944,2496,944,2496,1096,2257,1096,cua
2582,1089,2792,1089,2792,1320,2582,1320,cap
2550,948,2745,948,2745,1107,2550,1107,moi
2843,966,2980,966,2980,1121,2843,1121,be
597,1121,836,1121,836,1317,597,1317,phep
901,1114,1089,1114,1089,1284,901,1284,de
1179,1096,1476,1096,1476,1313,1179,1313,dang
1544,1118,1725,1118,1725,1255,1544,1255,bao
1769,1125,1946,1125,1946,1280,1769,1280,tri
