935,250,1305,250,1305,570,935,570,giu
1360,245,1815,245,1815,580,1360,580,chon
243,289,533,289,533,484,243,484,Cho
624,318,796,318,796,506,624,506,tao
1865,262,2238,262,2238,567,1865,567,giac
3300,254,3697,254,3697,530,3300,530,ngay
2763,239,3163,239,3163,473,2763,473,cuoi
2366,318,2639,318,2639,477,2366,477,mo
2365,624,2891,624,2891,917,2365,917,khong
1692,592,2223,592,2223,858,1692,858,minH
1089,553,1577,553,1577,887,1089,887,BIET
3277,651,3487,651,3487,818,3277,818,vo
2931,574,3178,574,3178,833,2931,833,he
246,610,511,610,511,875,246,875,DE
3570,585,3805,585,3805,825,3570,825,tri
610,625,990,625,990,900,610,900,tao
