125,296,190,296,190,356,125,356,Chuc
200,290,236,290,236,335,200,335,cac
252,279,294,279,294,321,252,321,ban
309,268,350,268,350,307,309,307,tan
99,455,140,455,140,499,99,499,hoc
100,411,178,411,178,462,100,462,thuan
107,362,166,362,166,415,107,415,sinh
174,354,220,354,220,396,174,396,vien
265,417,298,417,298,457,265,457,tai
255,378,287,378,287,406,255,406,co
249,334,296,334,296,369,249,369,D19
304,395,358,395,358,442,304,442,truong
291,354,350,354,350,396,291,396,nhieu
313,314,373,314,373,357,313,357,nhap
381,295,424,295,424,332,381,332,hoc
186,397,220,397,220,437,186,437,loi
361,346,395,346,395,390,361,390,ky
404,331,440,331,440,370,404,370,niem
453,315,485,315,485,352,453,352,vui
490,309,511,309,511,339,490,339,ve
153,448,190,448,190,492,153,492,tap
209,429,244,429,244,470,209,470,tot
374,386,410,386,410,420,374,420,Dai
422,370,458,370,458,410,422,410,hoc
461,359,498,359,498,398,461,398,Dien
506,349,530,349,530,384,506,384,luc
