209,107,227,107,227,122,209,122,To
237,106,266,106,266,125,237,125,Chi
271,102,309,102,309,122,271,122,Tran
294,128,313,128,313,147,294,147,vi
311,102,334,102,334,122,311,122,NR
204,134,263,134,263,148,204,148,Thankiu
266,132,289,132,289,150,266,150,chi
315,147,336,147,336,165,315,165,du
315,131,336,131,336,146,315,146,da
339,128,357,128,357,147,339,147,la
362,123,403,123,403,147,362,147,nguoi
203,150,232,150,232,167,203,167,dan
234,148,258,148,258,168,234,168,dat
257,166,281,166,281,186,257,186,den
261,156,287,156,287,166,261,166,em
293,148,313,148,313,163,293,163,tu
338,146,358,146,358,163,338,163,an
364,146,393,146,393,161,364,161,k12
397,146,427,146,427,165,397,165,nam
203,168,225,168,225,192,203,192,lop
230,171,248,171,248,191,230,191,10
283,167,303,167,303,190,283,190,gio
316,167,345,167,345,187,316,187,lam
351,168,380,168,380,185,351,185,CLB
383,167,430,167,430,185,383,185,minh
203,192,239,192,239,211,203,211,ngay
240,188,273,188,273,214,240,214,cang
280,192,293,192,293,207,280,207,di
294,190,313,190,313,206,294,206,len
321,190,349,190,349,208,321,208,hon
203,218,260,218,260,236,203,236,Thankiu
264,218,286,218,286,236,264,236,chi
286,212,302,212,302,233,286,233,vi
305,216,323,216,323,234,305,234,da
327,215,341,215,341,232,327,232,la
333,233,354,233,354,252,333,252,rat
348,217,359,217,359,233,348,233,1
361,215,392,215,392,237,361,237,trong
394,211,432,211,432,239,394,239,nhung
205,238,241,238,241,257,205,257,nguoi
243,235,255,235,255,254,243,254,co
259,235,284,235,284,253,259,253,anh
290,234,328,234,328,262,290,262,huong
356,233,376,233,376,251,356,251,lon
380,235,416,235,416,260,380,260,trong
205,258,230,258,230,276,205,276,cuoc
234,253,252,253,252,273,234,273,doi
256,272,278,272,278,295,256,295,tot
255,260,279,260,279,273,255,273,em
205,279,227,279,227,296,205,296,Thi
231,281,251,281,251,297,231,297,DH
282,274,311,274,311,290,282,290,nha
207,300,237,300,237,321,207,321,Hen
239,298,261,298,261,314,239,314,he
266,302,286,302,286,316,266,316,ta
292,292,333,292,333,323,292,323,quay
60,221,178,221,178,266,60,266,CA27
50,277,112,277,112,324,50,324,thi
132,263,190,263,190,320,132,320,tot
121,324,205,324,205,370,121,370,nha
464,17,499,17,499,49,464,49,thi
511,12,545,12,545,42,511,42,tot
548,10,592,10,592,40,548,40,nha
538,70,600,70,600,101,538,101,Balloon
443,224,500,224,500,265,443,265,to
506,234,537,234,537,262,506,262,to
547,226,589,226,589,267,547,267,to
440,273,473,273,473,308,440,308,to
479,273,538,273,538,305,479,305,to
550,269,568,269,568,299,550,299,to
462,316,514,316,514,341,462,341,to
470,350,535,350,535,374,470,374,to
