170,235,685,235,685,555,170,555,Cung
785,275,1215,275,1215,530,785,530,may
1370,200,1870,200,1870,565,1370,565,khong
1965,160,2355,160,2355,485,1965,485,lam
2410,185,2805,185,2805,455,2410,455,idol
2995,180,3515,180,3515,490,2995,490,khong
3575,160,3905,160,3905,495,3575,495,phai
280,615,755,615,755,875,280,875,mang
805,570,1320,570,1320,940,805,940,ganh
1435,560,1880,560,1880,890,1435,890,nang
1985,565,2320,565,2320,815,1985,815,den
2395,540,2820,540,2820,815,2395,815,triu
2870,565,3195,565,3195,810,2870,810,vai
250,965,635,965,635,1290,250,1290,Mot
750,945,1020,945,1020,1215,750,1215,bai
1100,965,1625,965,1625,1240,1100,1240,nhac
1755,920,2060,920,2060,1250,1755,1250,lon
2180,965,2500,965,2500,1215,2180,1215,xon
2665,855,2905,855,2905,1185,2665,1185,ki
2865,915,3390,915,3390,1185,2865,1185,niem
3450,900,3880,900,3880,1210,3450,1210,ngay
325,1305,555,1305,555,1540,325,1540,co
560,1300,1030,1300,1030,1605,560,1605,duoc
1385,1295,1840,1295,1840,1600,1385,1600,trieu
1920,1295,2275,1295,2275,1530,1920,1530,like
1100,1265,1310,1265,1310,1570,1100,1570,1
