1224,68,1374,68,1374,218,1224,218,Do
1406,62,1507,62,1507,231,1406,231,tu
1562,52,1673,52,1673,240,1562,240,C3
1682,65,1809,65,1809,188,1682,188,va
1871,62,2033,62,2033,211,1871,211,C4
620,286,874,286,874,435,620,435,Bao
857,257,1069,257,1069,416,857,416,cao
575,507,633,507,633,656,575,656,-
666,487,773,487,773,653,666,653,So
786,484,942,484,942,637,786,637,do
961,455,1244,455,1244,646,961,646,ngly
507,494,588,494,588,646,507,646,1
516,718,637,718,637,822,516,822,2
585,880,656,880,656,994,585,994,3
646,1189,731,1189,731,1319,646,1319,5
617,1062,711,1062,711,1153,617,1153,4
601,1348,698,1348,698,1484,601,1484,6
604,695,656,695,656,831,604,831,-
711,676,818,676,818,802,711,802,So
728,828,961,828,961,974,728,974,Tinh
844,685,1000,685,1000,815,844,815,do
1036,659,1224,659,1224,809,1036,809,lap
1231,646,1429,646,1429,799,1231,799,rap
1449,630,1608,630,1608,799,1449,799,tu
1611,607,1907,607,1907,763,1611,763,thiet
1929,585,2095,585,2095,754,1929,754,ke
961,815,1247,815,1247,948,961,948,toan
1263,799,1400,799,1400,929,1263,929,so
1403,815,1640,815,1640,965,1403,965,lieu
1669,812,1965,812,1965,948,1669,948,mach
1981,786,2108,786,2108,932,1981,932,da
2101,945,2355,945,2355,1153,2101,1153,xung
2137,796,2316,796,2316,913,2137,913,hai
828,997,1166,997,1166,1185,828,1185,Ngly
1176,974,1338,974,1338,1127,1176,1127,hd
1432,1140,1822,1140,1822,1276,1432,1276,dchinh
1400,1004,1520,1004,1520,1156,1400,1156,of
1523,968,1838,968,1838,1127,1523,1127,mach
1848,1108,2056,1108,2056,1267,1848,1267,tinh
1861,971,2075,971,2075,1127,1861,1127,tao
2358,948,2673,948,2673,1127,2358,1127,vuong
831,1147,1095,1147,1095,1309,831,1309,Qua
1150,1283,1390,1283,1390,1442,1150,1442,dtro
1111,1156,1364,1156,1364,1280,1111,1280,trinh
2079,1111,2287,1111,2287,1322,2079,1322,dong
679,1351,741,1351,741,1504,679,1504,-
776,1319,935,1319,935,1465,776,1465,So
916,1332,1111,1332,1111,1488,916,1488,lieu
1062,357,1114,357,1114,419,1062,419,-
637,880,692,880,692,981,637,981,-
705,1030,757,1030,757,1147,705,1147,-
695,1189,773,1189,773,1338,695,1338,-
