510,700,950,700,950,1160,510,1160,Luc
680,2160,1190,2160,1190,2490,680,2490,minh
650,1850,1050,1850,1050,2110,650,2110,Anh
680,1510,1000,1510,1000,1840,680,1840,roi
950,1190,1310,1190,1310,1520,950,1520,em
1000,764,1440,764,1440,1114,1000,1114,Anh
1520,690,2000,690,2000,1070,1520,1070,nhin
1090,1850,1490,1850,1490,2140,1090,2140,day
1150,1580,1570,1580,1570,1820,1150,1820,vao
1360,1180,1860,1180,1860,1420,1360,1420,Anh
1280,2160,1650,2160,1650,2410,1280,2410,tran
1520,1870,1760,1870,1760,2140,1520,2140,co
1650,2090,1970,2090,1970,2450,1650,2450,tru
1770,1780,2380,1780,2380,2100,1770,2100,muon
1640,1520,2090,1520,2090,1820,1640,1820,tram
1900,1120,2350,1120,2350,1450,1900,1450,trot
2130,1510,2410,1510,2410,1800,2130,1800,tu
