174,364,305,364,305,451,174,451,Mong
340,357,437,357,437,441,340,441,cau
447,357,549,357,549,437,447,437,chuc
562,334,621,334,621,422,562,422,tat
626,374,689,374,689,422,626,422,moi
653,405,713,405,713,480,653,480,het
689,362,739,362,739,431,689,431,ng
186,461,273,461,273,527,186,527,Tren
297,439,394,439,394,510,297,510,the
411,440,484,440,484,517,411,517,gioi
492,432,568,432,568,503,492,503,suc
579,416,644,416,644,492,579,492,khoe
198,525,299,525,299,612,198,612,dich
335,511,404,511,404,578,335,578,be
419,519,530,519,530,567,419,567,covid
262,634,365,634,365,689,262,689,khoe
268,581,362,581,362,651,268,651,chuc
392,621,468,621,468,684,392,684,chua
387,573,460,573,460,627,387,627,cho
485,556,533,556,533,618,485,618,tat
538,537,578,537,578,607,538,607,ca
580,530,634,530,634,596,580,596,cac
647,544,674,544,674,595,647,595,y
684,527,730,527,730,580,684,580,bs
224,689,304,689,304,753,224,753,tot
234,638,262,638,262,697,234,697,s
468,626,523,626,523,685,468,685,Tri
533,622,586,622,586,674,533,674,cho
591,609,668,609,668,685,591,685,benh
678,596,754,596,754,659,678,659,nhan
323,684,428,684,428,744,323,744,nhat
416,730,504,730,504,777,416,777,mong
508,719,560,719,560,762,508,762,cho
570,725,601,725,601,757,570,757,e
605,694,662,694,662,755,605,755,het
666,687,739,687,739,777,666,777,benh
