213,81,320,81,320,168,213,168,Me
332,94,455,94,455,166,332,166,nau
467,102,571,102,571,161,467,161,com
102,198,211,198,211,250,102,250,con
226,200,340,200,340,247,226,247,dun
353,194,412,194,412,254,353,254,ca
428,205,540,205,540,273,428,273,nong
561,179,656,179,656,252,561,252,len
127,286,226,286,226,348,127,348,an
246,307,333,307,333,356,246,356,con
351,316,439,316,439,381,351,381,yeu
470,307,587,307,587,377,470,377,nhe
106,384,146,384,146,451,106,451,-
143,402,213,402,213,467,143,467,goi
174,477,241,477,241,537,174,537,cho
223,402,278,402,278,465,223,465,cho
260,490,337,490,337,530,260,530,con
294,420,351,420,351,465,294,465,me
363,408,483,408,483,490,363,490,khong
428,494,527,494,527,555,428,555,duoc
491,425,550,425,550,462,491,462,co
540,483,638,483,638,534,540,534,chet
558,421,636,421,636,465,558,465,me
86,556,158,556,158,610,86,610,voi
93,485,164,485,164,555,93,555,goi
301,542,332,542,332,615,301,615,-
361,490,421,490,421,547,361,547,ko
172,560,236,560,236,612,172,612,tao
168,642,233,642,233,704,168,704,ko
236,657,296,657,296,716,236,716,goi
304,647,374,647,374,696,304,696,tao
379,703,498,703,498,763,379,763,Mau
390,641,447,641,447,701,390,701,ve
464,636,553,636,553,701,464,701,chet
514,703,620,703,620,766,514,766,hau
