230,70,563,70,563,270,230,270,Anh
583,90,780,90,780,277,583,277,se
853,37,1267,37,1267,283,853,283,xuong
1360,57,1797,57,1797,243,1360,243,nhanh
1827,40,2007,40,2007,227,1827,227,di
327,367,617,367,617,530,327,530,khi
667,313,870,313,870,510,667,510,toc
943,310,1170,310,1170,483,943,483,con
1237,323,1497,323,1497,477,1237,477,nhu
1593,290,1937,290,1937,480,1593,480,vuon
1967,290,2163,290,2163,480,1967,480,cai
500,580,810,580,810,787,500,787,dang
907,540,1130,540,1130,760,907,760,do
1173,543,1497,543,1497,780,1173,780,luong
1560,553,1890,553,1890,730,1560,730,xanh
1960,523,2147,523,2147,720,1960,720,ri
193,600,440,600,440,750,193,750,con
