105,164,178,164,178,222,105,222,biet
116,131,152,131,152,155,116,155,-
150,111,194,111,194,156,150,156,co
202,95,325,95,325,167,202,167,Phuong
333,108,360,108,360,149,333,149,a
358,178,380,178,380,227,358,227,-
371,135,386,135,386,155,371,155,-phay-
393,111,430,111,430,150,393,150,co
444,109,490,109,490,153,444,153,co
191,174,236,174,236,239,191,239,gi
197,321,327,321,327,383,197,383,phuong
227,253,289,253,289,300,227,300,cho
244,185,344,185,344,236,244,236,khong
117,316,181,316,181,371,117,371,bon
113,286,138,286,138,302,113,302,-
160,255,214,255,214,303,160,303,Du
305,261,355,261,355,297,305,297,em
346,308,404,308,404,363,346,363,thi
372,242,421,242,421,296,372,296,co
429,231,497,231,497,296,429,296,den
416,322,513,322,513,378,416,378,trong
119,397,206,397,206,455,119,455,long
216,400,266,400,266,441,216,441,em
277,389,338,389,338,441,277,441,chi
347,391,405,391,405,450,347,450,co
411,402,486,402,486,460,411,460,mot
114,477,258,477,258,536,114,536,Phuong
269,475,343,475,343,529,269,529,thoi
0,140,89,140,89,214,0,214,noi
2,380,28,380,28,452,2,452,o
