420,120,755,120,755,355,420,355,Hanh
855,130,1195,130,1195,355,855,355,phuc
1265,85,1440,85,1440,310,1265,310,la
1505,90,1730,90,1730,305,1505,305,khi
1770,320,2045,320,2045,530,1770,530,cua
1810,105,2010,105,2010,280,1810,280,ve
2050,100,2290,100,2290,280,2050,280,nha
2370,150,2590,150,2590,320,2370,320,me
2635,70,2865,70,2865,300,2635,300,van
425,595,895,595,895,865,425,865,Nhung
415,365,685,365,685,585,415,585,cho
750,395,970,395,970,585,750,585,ba
955,590,1215,590,1215,825,955,825,luc
1010,355,1325,355,1325,605,1010,605,dang
1385,370,1685,370,1685,605,1385,605,rong
1315,615,1545,615,1545,795,1315,795,khi
1600,600,1865,600,1865,810,1600,810,the
1890,565,2165,565,2165,780,1890,780,doi
2180,550,2560,550,2560,800,2180,800,chang
2595,560,2810,560,2810,780,2595,780,con
2865,550,3055,550,3055,835,2865,835,gi
1269,838,1534,838,1534,1029,1269,1029,nua
478,909,812,909,812,1088,478,1088,quan
549,1146,817,1146,817,1346,549,1346,May
557,1340,842,1340,842,1536,557,1536,man
964,1353,1170,1353,1170,1522,964,1522,toi
850,875,1185,875,1185,1085,850,1085,trong
830,1125,995,1125,995,1280,830,1280,se
1005,1135,1335,1135,1335,1335,1005,1335,khong
1370,1075,1690,1075,1690,1275,1370,1275,biet
1750,1060,2040,1060,2040,1295,1750,1295,may
2080,1035,2250,1035,2250,1260,2080,1260,da
2290,1005,2575,1005,2575,1275,2290,1275,tung
2645,1095,2865,1095,2865,1285,2645,1285,may
1205,1340,1405,1340,1405,1555,1205,1555,co
1415,1365,1680,1365,1680,1535,1415,1535,nay
