395,115,820,115,820,465,395,465,Hong
925,120,1195,120,1195,385,925,385,tan
1300,155,1440,155,1440,360,1300,360,1
1485,85,1840,85,1840,385,1485,385,doa
1850,240,1950,240,1950,390,1850,390,-phay-
2030,95,2420,95,2420,365,2030,365,nam
2490,120,2865,120,2865,405,2490,405,trong
2920,100,3245,100,3245,355,2920,355,ban
3325,115,3550,115,3550,370,3325,370,tay
375,435,900,435,900,705,375,705,Truoc
1095,420,1410,420,1410,645,1095,645,khi
1460,410,1850,410,1850,615,1460,615,theo
1915,435,2165,435,2165,575,1915,575,con
2220,420,2500,420,2500,655,2220,655,gio
2585,440,2870,440,2870,660,2585,660,ma
2955,440,3240,440,3240,670,2955,670,kho
3300,455,3485,455,3485,685,3300,685,di
