430,155,865,155,865,355,430,355,Truoc
840,405,985,405,985,590,840,590,ta
955,190,1220,190,1220,335,955,335,khi
1255,175,1535,175,1535,345,1255,345,theo
1575,195,1845,195,1845,365,1575,365,con
1740,370,2035,370,2035,610,1740,610,giac
1830,165,2055,165,2055,375,1830,375,gio
1995,615,2365,615,2365,830,1995,830,khong
2085,400,2330,400,2330,535,2085,535,mo
2105,180,2300,180,2300,325,2105,325,ma
2395,585,2570,585,2570,770,2395,770,he
2380,360,2670,360,2670,530,2380,530,cuoi
2325,155,2560,155,2560,310,2325,310,kho
2595,135,2780,135,2780,300,2595,300,di
465,400,755,400,755,595,465,595,Cho
1085,380,1340,380,1340,620,1085,620,giu
1260,605,1530,605,1530,770,1260,770,biet
1365,410,1625,410,1625,605,1365,605,tron
2620,600,2770,600,2770,770,2620,770,vo
2695,360,2980,360,2980,585,2695,585,ngay
830,640,1010,640,1010,810,830,810,De
1070,650,1235,650,1235,785,1070,785,ta
1585,580,1915,580,1915,760,1585,760,minh
2815,615,2965,615,2965,765,2815,765,tri
