1105,496,1398,496,1398,626,1105,626,ngoai
1426,451,1634,451,1634,585,1426,585,hinh
642,740,1187,740,1187,886,642,886,attractive
1235,683,1512,683,1512,890,1235,890,quyen
1418,1028,1589,1028,1589,1154,1418,1154,beo
1447,862,1642,862,1642,1036,1447,1036,dang
1512,679,1642,679,1642,833,1512,833,ru
1666,662,1829,662,1829,837,1666,837,hap
1829,626,2016,626,2016,784,1829,784,dan
744,1203,898,1203,898,1317,744,1317,fit
707,1057,902,1057,902,1195,707,1195,fat
642,898,870,898,870,1073,642,1073,body
935,886,1166,886,1166,1065,935,1065,shape
1195,1170,1357,1170,1357,1325,1195,1325,doi
1211,1053,1369,1053,1369,1162,1211,1162,can
1252,886,1430,886,1430,1024,1252,1024,voc
1674,866,1845,866,1845,987,1674,987,than
1837,829,2064,829,2064,947,1837,947,hinh
1008,1028,1207,1028,1207,1183,1008,1183,thua
723,1528,1178,1528,1178,1674,723,1674,handsome
935,1374,1223,1374,1223,1544,935,1544,looking
1020,1227,1187,1227,1187,1349,1020,1349,can
1187,1849,1422,1849,1422,1991,1187,1991,ngoai
1187,1691,1418,1691,1418,1841,1187,1841,chieu
1268,1512,1422,1512,1422,1674,1268,1674,dep
1317,1394,1435,1394,1435,1487,1317,1487,ua
1455,1516,1634,1516,1634,1642,1455,1642,trai
1455,1353,1658,1353,1658,1463,1455,1463,nhin
1398,1235,1573,1235,1573,1365,1398,1365,gon
1593,1187,1780,1187,1780,1353,1593,1353,gang
646,1394,857,1394,857,1560,646,1560,good
1654,1329,1849,1329,1849,1491,1654,1491,sang
1841,1313,2028,1313,2028,1447,1841,1447,sua
740,2008,1248,2008,1248,2154,740,2154,muscular
719,1833,955,1833,955,1983,719,1983,look
727,1682,1028,1682,1028,1873,727,1873,height
1410,1707,1581,1707,1581,1792,1410,1792,cao
1032,1849,1170,1849,1170,1987,1032,1987,ve
1195,2780,1390,2780,1390,2930,1195,2930,xau
1158,2621,1382,2621,1382,2800,1158,2800,gay
1166,2491,1353,2491,1353,2601,1166,2601,cao
1178,2300,1430,2300,1430,2463,1178,2463,thap
1178,2170,1414,2170,1414,2304,1178,2304,xinh
1357,2003,1479,2003,1479,2117,1357,2117,co
1475,1947,1621,1947,1621,2142,1475,2142,bap
1634,1959,1784,1959,1784,2117,1634,2117,luc
1800,1938,2012,1938,2012,2133,1800,2133,luong
805,2975,1134,2975,1134,3149,805,3149,weight
805,2800,1069,2800,1069,2967,805,2967,ugly
817,2629,1032,2629,1032,2776,817,2776,thin
809,2450,1036,2450,1036,2625,809,2625,tall
776,2316,1089,2316,1089,2463,776,2463,short
748,2178,1048,2178,1048,2345,748,2345,pretty
1406,2146,1605,2146,1605,2284,1406,2284,xan
1439,2938,1654,2938,1654,3105,1439,3105,nang
1398,2784,1560,2784,1560,2914,1398,2914,xi
1248,2962,1422,2962,1422,3101,1248,3101,can
0,1926,175,1926,175,2089,0,2089,luoi
4,1800,211,1800,211,1959,4,1959,chan
