305,135,545,135,545,340,305,340,Moi
585,170,865,170,865,395,585,395,ngay
950,155,1110,155,1110,350,950,350,tao
1115,125,1390,125,1390,325,1115,325,thuc
1475,130,1695,130,1695,355,1475,355,day
1725,130,2080,130,2080,340,1725,340,danh
2152,132,2298,132,2298,290,2152,290,1
317,383,670,383,670,604,317,604,ngam
1223,637,1504,637,1504,792,1223,792,cuoc
1346,835,1638,835,1638,1044,1346,1044,may
384,869,666,869,666,1072,384,1072,cung
404,1046,696,1046,696,1254,404,1254,dam
1588,596,1841,596,1841,800,1588,800,doi
1032,852,1251,852,1251,1057,1032,1057,yeu
604,619,918,619,918,811,604,811,may
960,613,1211,613,1211,809,960,809,yeu
2330,130,2520,130,2520,340,2330,340,luc
748,398,1054,398,1054,554,748,554,nhin
1100,407,1344,407,1344,578,1100,578,may
1768,400,2002,400,2002,565,1768,565,bay
1400,376,1696,376,1696,569,1400,569,trang
2301,554,2490,554,2490,734,2301,734,doi
1985,626,2233,626,2233,771,1985,771,cuoc
1738,794,2069,794,2069,1017,1738,1017,trang
369,636,558,636,558,788,369,788,khi
753,1062,980,1062,980,1298,753,1298,say
2150,838,2332,838,2332,1001,2150,1001,tay
744,878,921,878,921,1026,744,1026,se
