62,21,169,21,169,113,62,113,Neu
190,17,361,17,361,147,190,147,khoang
378,15,515,15,515,103,378,103,cach
526,2,637,2,637,141,526,141,giua
43,220,177,220,177,323,43,323,ngan
34,126,115,126,115,203,34,203,co
115,141,180,141,180,199,115,199,va
205,203,331,203,331,306,205,306,buoc
190,147,269,147,269,212,190,212,em
286,130,365,130,365,209,286,209,la
348,308,483,308,483,415,348,415,buoc
353,220,479,220,479,312,353,312,chan
387,122,521,122,521,239,387,239,mot
532,203,626,203,626,295,532,295,thi
26,395,162,395,162,528,26,528,buoc
34,333,111,333,111,404,34,404,co
141,318,233,318,233,415,141,415,chi
241,308,342,308,342,404,241,404,can
509,321,637,321,637,451,509,451,mot
143,524,289,524,289,613,143,613,buoc
209,444,299,444,299,511,209,511,em
316,430,393,430,393,513,316,513,se
421,412,562,412,562,509,421,509,buoc
13,536,118,536,118,639,13,639,999
318,545,406,545,406,613,318,613,con
449,526,536,526,536,641,449,641,lai
244,654,297,654,297,739,244,739,-
301,656,372,656,372,731,301,731,Ke
368,669,470,669,470,763,368,763,mong
466,669,534,669,534,746,466,746,mo
