650,310,1085,310,1085,665,650,665,Thu
1155,305,1560,305,1560,660,1155,660,nga
1670,290,1845,290,1845,605,1670,605,1
1905,265,2265,265,2265,585,1905,585,lan
2355,290,2685,290,2685,550,2355,550,ma
2685,300,3000,300,3000,620,2685,620,coi
3160,290,3510,290,3510,580,3160,580,may
665,735,890,735,890,965,665,965,ai
950,720,1485,720,1485,1030,950,1030,chiu
1555,655,1890,655,1890,955,1555,955,do
2000,710,2420,710,2420,1055,2000,1055,may
2520,655,2920,655,2920,955,2520,955,dau
770,1065,1045,1065,1045,1385,770,1385,Da
1115,1025,1385,1025,1385,1310,1115,1310,so
1435,1015,1685,1015,1685,1285,1435,1285,la
1720,1005,2125,1005,2125,1265,1720,1265,cuoi
2175,1050,2565,1050,2565,1255,2175,1255,vao
2630,1005,3050,1005,3050,1290,2630,1290,mat
3130,955,3455,955,3455,1265,3130,1265,roi
3505,970,3825,970,3825,1225,3505,1225,tien
795,1400,1205,1400,1205,1685,795,1685,the
1245,1405,1650,1405,1650,1745,1245,1745,dap
1770,1355,2330,1355,2330,1695,1770,1695,xuong
2430,1365,2825,1365,2825,1695,2430,1695,that
2905,1340,3210,1340,3210,1600,2905,1600,sau
