67,476,179,476,179,555,67,555,hong
57,401,183,401,183,467,57,467,khac
65,339,122,339,122,400,65,400,Co
129,336,175,336,175,392,129,392,co
186,320,266,320,266,393,186,393,biet
282,338,351,338,351,380,282,380,em
321,369,408,369,408,445,321,445,cho
352,323,418,323,418,366,352,366,va
410,383,501,383,501,444,410,444,nao
429,308,504,308,504,369,429,369,CH4
207,388,317,388,317,459,207,459,nhau
179,468,256,468,256,527,179,527,-
104,636,176,636,176,676,104,676,em
91,576,131,576,131,602,91,602,-
140,556,228,556,228,610,140,610,CH4
233,538,290,538,290,600,233,600,la
299,524,438,524,438,590,299,590,metan
459,516,529,516,529,583,459,583,con
181,617,255,617,255,666,181,666,thi
266,614,331,614,331,667,266,667,me
348,612,392,612,392,656,348,656,co
424,596,558,596,558,653,424,653,ooo
279,697,476,697,476,756,279,756,lovemath
240,715,271,715,271,767,240,767,-
