167,263,430,263,430,443,167,443,Dau
537,233,680,233,680,410,537,410,Co
763,247,913,247,913,423,763,423,Ai
977,243,1210,243,1210,420,977,420,Ma
1320,203,1563,203,1563,410,1320,410,biet
1657,223,1933,223,1933,443,1657,443,Duoc
423,457,690,457,690,710,423,710,May
750,457,1117,457,1117,723,750,723,Thang
1220,467,1530,467,1530,657,1220,657,thich
1593,450,1830,450,1830,650,1593,650,hat
1903,473,2097,473,2097,650,1903,650,Ca
177,740,500,740,500,977,177,977,Long
593,750,890,750,890,947,593,947,bong
1017,683,1163,683,1163,907,1017,907,tu
1250,697,1543,697,1543,947,1250,947,ngay
1610,707,1787,707,1787,877,1610,877,do
1920,667,2170,667,2170,890,1920,890,den
2223,687,2430,687,2430,903,2223,903,bay
2480,673,2673,673,2673,900,2480,900,gio
597,930,740,930,740,1113,597,1113,la
833,977,1077,977,1077,1190,833,1190,Rap
1193,970,1490,970,1490,1147,1193,1147,Star
1517,967,1593,967,1593,1127,1517,1127,-
