254,414,338,414,338,441,254,441,shopping
256,386,295,386,295,410,256,410,lam
266,355,311,355,311,386,266,386,Anh
303,388,336,388,336,415,303,415,qua
314,365,358,365,358,382,314,382,mua
339,388,361,388,361,407,339,407,20
359,394,373,394,373,402,359,402,-
372,388,394,388,394,407,372,407,10
367,360,382,360,382,381,367,381,2
382,355,418,355,418,381,382,381,ve
406,386,433,386,433,407,406,407,vo
422,351,441,351,441,378,422,378,di
441,381,483,381,483,411,441,411,lay
448,352,484,352,484,380,448,380,Nha
478,378,520,378,520,405,478,405,tien
489,349,536,349,536,382,489,382,Trang
524,375,544,375,544,402,524,402,di
249,444,269,444,269,465,249,465,3
273,444,315,444,315,471,273,471,ngay
320,436,361,436,361,462,320,462,nua
362,437,405,437,405,459,362,459,minh
411,436,440,436,440,458,411,458,len
449,434,500,434,500,470,449,470,duong
505,430,540,430,540,455,505,455,nhe
