627,1047,1075,1047,1075,1170,627,1170,audience
605,902,1072,902,1072,1028,605,1028,artwork
620,756,892,756,892,888,620,888,artist
589,634,812,634,812,748,589,748,art
875,633,923,633,923,725,875,725,-
954,778,1011,778,1011,848,954,848,-
963,621,1150,621,1150,776,963,776,nghe
1072,910,1130,910,1130,980,1072,980,-
910,1349,971,1349,971,1433,910,1433,-
1047,1328,1232,1328,1232,1451,1047,1451,band
1029,1213,1059,1213,1059,1301,1029,1301,-
1112,1072,1165,1072,1165,1147,1112,1147,-
664,1627,1118,1627,1118,1760,664,1760,collection
985,1494,1042,1494,1042,1591,985,1591,-
624,2545,1223,2545,1223,2702,624,2702,photographer
998,2413,1072,2413,1072,2505,998,2505,-
1075,2356,1245,2356,1245,2511,1075,2511,buc
1077,2264,1130,2264,1130,2356,1077,2356,-
1059,2088,1103,2088,1103,2171,1059,2171,-
1090,1960,1165,1960,1165,2057,1090,2057,-
1167,1902,1390,1902,1390,2026,1167,2026,tinh
1160,1815,1213,1815,1213,1881,1160,1881,-
1191,1657,1248,1657,1248,1736,1191,1736,-
945,2857,1002,2857,1002,2954,945,2954,-
985,2699,1059,2699,1059,2813,985,2813,-
1099,2690,1272,2690,1272,2832,1099,2832,bai
1235,2558,1292,2558,1292,2650,1235,2650,-
1037,3068,1099,3068,1099,3147,1037,3147,-
1046,756,1270,756,1270,883,1046,883,nghe
1165,589,1407,589,1407,734,1165,734,thuat
1266,732,1405,732,1405,852,1266,852,si
1183,1031,1455,1031,1455,1155,1183,1155,khan
1201,899,1309,899,1309,1025,1201,1025,tp
1331,877,1532,877,1532,1038,1331,1038,nghe
1547,849,1763,849,1763,991,1547,991,thuat
1473,1016,1627,1016,1627,1183,1473,1183,gia
633,1183,1022,1183,1022,1306,633,1306,author
1155,1183,1387,1183,1387,1334,1155,1334,tgia
667,1488,973,1488,973,1618,667,1618,choir
664,1346,917,1346,917,1455,664,1455,band
1275,1458,1442,1458,1442,1627,1275,1627,hop
1254,1319,1467,1319,1467,1448,1254,1448,nhac
1078,1482,1254,1482,1254,1597,1078,1597,dan
1448,1439,1698,1439,1698,1621,1448,1621,xuong
1251,1754,1427,1754,1427,1887,1251,1887,nha
1291,1621,1421,1621,1421,1760,1291,1760,bo
1436,1624,1618,1624,1618,1729,1436,1729,suu
1661,1609,1822,1609,1822,1779,1661,1779,tap
645,1800,1115,1800,1115,1933,645,1933,composer
1424,1908,1643,1908,1643,2069,1424,2069,sang
1467,1779,1680,1779,1680,1912,1467,1912,soan
1695,1751,1902,1751,1902,1921,1695,1921,nhac
639,2081,1035,2081,1035,2220,639,2220,culture
636,1936,1044,1936,1044,2063,636,2063,creative
1680,1927,1813,1927,1813,2044,1680,2044,tao
1170,2193,1405,2193,1405,2335,1170,2335,thiet
1152,2078,1356,2078,1356,2183,1152,2183,van
1362,2054,1532,2054,1532,2177,1362,2177,hoa
701,2242,1062,2242,1062,2381,701,2381,design
1424,2202,1609,2202,1609,2338,1424,2338,ke
630,2375,948,2375,948,2532,630,2532,image
1640,2356,1884,2356,1884,2526,1640,2526,photo
1541,2403,1609,2403,1609,2467,1541,2467,-
1334,2517,1563,2517,1563,2702,1334,2702,nhiep
1587,2532,1788,2532,1788,2659,1587,2659,anh
1828,2535,1970,2535,1970,2684,1828,2684,gia
689,2853,930,2853,930,3017,689,3017,poet
664,2718,948,2718,948,2832,664,2832,poem
1266,2684,1436,2684,1436,2810,1266,2810,tho
1028,2853,1214,2853,1214,3002,1028,3002,nha
1248,2847,1402,2847,1402,2980,1248,2980,tho
1319,3011,1513,3011,1513,3131,1319,3131,thao
1424,2906,1479,2906,1479,2992,1424,2992,-phay-
1476,2835,1597,2835,1597,2971,1476,2971,thi
1624,2847,1751,2847,1751,2962,1624,2962,si
713,3005,1022,3005,1022,3171,713,3171,sketch
1115,3026,1291,3026,1291,3156,1115,3156,ban
1532,3085,1593,3085,1593,3175,1532,3175,-phay-
1578,3033,1748,3033,1748,3147,1578,3147,ban
1763,3014,1992,3014,1992,3178,1763,3178,nhap
828,46,1099,46,1099,188,828,188,Nhieu
1285,46,1547,46,1547,182,1285,182,nguoi
1683,43,1859,43,1859,164,1683,164,thi
1939,49,2174,49,2174,191,1939,191,cung
2261,46,2535,46,2535,176,2261,176,muon
9,482,74,482,74,602,9,602,on
639,506,791,506,791,574,639,574,Date
1350,463,1439,463,1439,531,1350,531,No
1255,2369,1460,2369,1460,2497,1255,2497,anh
