367,240,507,240,507,340,367,340,-
377,100,487,100,487,203,377,203,-
520,207,730,207,730,433,520,433,Cong
497,67,637,67,637,190,497,190,viec
663,40,870,40,870,187,663,187,dieu
910,30,1233,30,1233,193,910,193,khien
717,203,1003,203,1003,430,717,430,nghe
1110,183,1277,183,1277,310,1110,310,DI
407,410,497,410,497,477,407,477,-
527,423,917,423,917,620,527,620,Thong
680,537,1120,537,1120,790,680,790,thuyet
893,393,1097,393,1097,550,893,550,tin
1107,377,1264,377,1264,503,1107,503,so
1933,273,2080,273,2080,467,1933,467,6
2067,307,2367,307,2367,463,2067,463,mon
407,617,523,617,523,670,407,670,-
520,583,680,583,680,833,520,833,Ly
1143,543,1590,543,1590,727,1143,727,DKTD
400,917,510,917,510,993,400,993,-
864,790,1074,790,1074,957,864,957,Xu
1100,760,1250,760,1250,1020,1100,1020,ly
1287,767,1477,767,1477,947,1287,947,so
1487,777,1683,777,1683,960,1487,960,TH
410,1127,483,1127,483,1170,410,1170,-
550,1083,760,1083,760,1230,550,1230,DT
737,1057,1100,1057,1100,1290,737,1290,tuong
1097,1030,1303,1030,1303,1227,1097,1227,tu
