108,561,252,561,252,648,108,648,Em
272,543,387,543,387,641,272,641,yeu
427,504,585,504,585,588,427,588,ANH
227,809,276,809,276,857,227,857,toan
219,769,287,769,287,804,219,804,From
281,817,300,817,300,848,281,848,-
289,773,312,773,312,800,289,800,-
323,796,449,796,449,860,323,860,English
322,740,442,740,442,809,322,809,English
460,773,535,773,535,829,460,829,class
442,711,517,711,517,767,442,767,class
539,758,585,758,585,811,539,811,12
530,714,577,714,577,760,530,760,14
570,712,597,712,597,740,570,740,-
601,754,647,754,647,795,601,795,15
588,765,606,765,606,793,588,793,-
599,698,641,698,641,745,599,745,17
459,902,546,902,546,939,459,939,AGC
614,893,691,893,691,932,614,932,AGC
760,877,835,877,835,919,760,919,AGC
717,927,770,927,770,959,717,959,nay
648,937,703,937,703,960,648,960,cung
576,940,629,940,629,960,576,960,hau
787,921,843,921,843,948,787,948,that
856,914,896,914,896,943,856,943,ki
900,908,925,908,925,942,900,942,la
916,933,943,933,943,960,916,960,ai
925,918,938,918,938,938,925,938,-phay-
397,9,482,9,482,89,397,89,Gia
492,52,577,52,577,111,492,111,nhu
607,71,674,71,674,127,607,127,con
703,89,792,89,792,149,703,149,co
738,154,830,154,830,218,738,218,lam
799,115,835,115,835,174,799,174,1
270,42,362,42,362,119,270,119,Con
303,9,336,9,336,49,303,49,u
380,95,418,95,418,157,380,157,y
436,96,530,96,530,154,436,154,Cac
549,133,580,133,580,167,549,167,u
607,137,730,137,730,196,607,196,nhieu
844,119,949,119,949,186,844,186,dieu
595,0,722,0,722,68,595,68,thuc
704,46,801,46,801,106,704,106,giuc
837,56,921,56,921,136,837,136,hoc
862,0,959,0,959,69,862,69,nghe
555,18,580,18,580,45,555,45,-phay-
280,124,358,124,358,196,280,196,trong
390,149,446,149,446,200,390,200,gd
457,154,510,154,510,205,457,205,m
542,176,625,176,625,241,542,241,lam
664,196,737,196,737,264,664,264,Cac
733,225,763,225,763,256,733,256,u
777,219,837,219,837,280,777,280,o
850,201,895,201,895,255,850,255,y
822,229,880,229,880,292,822,292,lai
883,257,954,257,954,306,883,306,man
